"";"SchoolName2";"variable";"estimate";"Total";"Percent";"LeaveTime";"CumPer";"LeaveDT";"School.name";"Proposed.tier";"Start";"End";"Type";"Name";"Address";"State";"MailingAddress";"CurrentStartTime";"Total.Students";"Female";"%.Female";"Gender.X";"%.Gender.X";"Male";"%.Male";"American.Indian/.Alaskan.Native";"%.American.Indian/.Alaskan.Native";"Asian";"%.Asian";"Black/.African.American";"%.Black/.African.American";"Hispanic/.Latino.of.any.race(s)";"%.Hispanic/.Latino.of.any.race(s)";"Native.Hawaiian/.Other.Pacific.Islander";"%.Native.Hawaiian/.Other.Pacific.Islander";"Two.or.More.Races";"%.Two.or.More.Races";"White";"%.White";"English.Language.Learners";"%.English.Language.Learners";"Foster.Care";"%.Foster.Care";"Highly.Capable";"%.Highly.Capable";"Homeless";"%.Homeless";"Low-Income";"%.Low-Income";"Migrant";"%.Migrant";"Military.Parent";"%.Military.Parent";"Mobile";"%.Moble";"Section.504";"%.Section.504";"Students.with.Disabilities";"%.Students.with.Disabilities";"Non-English.Language.Learners";"%.Non-English.Language.Learners";"Non-Foster.Care";"%.Non-Foster.Care";"Non-Highly.Capable";"%.Non-Highly.Capable";"Non-Homeless";"%.Non-Homeless";"Non-Low.Income";"%.Non-Low.Income";"Non.Migrant";"%.Non.Migrant";"Non.Military.Parent";"%.Non.Military.Parent";"Non.Mobile";"%.Non.Mobile";"Non.Section.504";"%.Non.Section.504";"Students.without.Disabilities";"%.Students.without.Disabilities";"2020-21.FRPL.%.based.on.2019-20.as.of.Mar.31";"2020-21.Preliminary.FRPL.%.based.on.2019-20.data.as.of.Mar.6";"2020-21.Preliminary.FRPL.%.based.on.2019-20.data.as.of.Jan.29";"2019-20.FINAL.FRPL.%.based.on.2018-19.data";"2018-19.FINAL.FRPL.%.based.on.2017-18..data";"3.Year.Average.for.2020-21.Eligibility";"Preliminary.High.Poverty.Eligibility.for.SY.2020-21";"Title.I.School.Wide";"Title1";"ProposedStart";"TimeShift";"ADR_LGT";"ADR_LTT";"GEOID";"median_hhi";"HHI_group";"NeedToLeave"
"24";"Aki Kurose Middle School";"Go2Work_1000";3228;34165;0,0944826576906191;10H 0M 0S;0,803892872823065;2022-04-26 10:00:00;"Aki Kurose​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Aki Kurose Middle School";"3928 S Graham St.";"Seattle, WA 98118";"3928 S Graham St.,Seattle, WA 98118";2022-04-26 08:55:00;718;340;0,4735376045;2;0,00278551532;376;0,5236768802;4;0,005571030641;192;0,2674094708;229;0,3189415042;123;0,1713091922;10;0,0139275766;71;0,09888579387;89;0,1239554318;183;0,2548746518;0;0;15;0,0208913649;34;0,04735376045;520;0,7242339833;0;0;0;0;27;0,03760445682;4;0,005571030641;123;6,59523126e-05;535;0,7451253482;714;0,9944289694;703;0,9791086351;684;0,9526462396;198;0,2757660167;718;1;718;1;691;0,9623955432;714;0,9944289694;595;0,8286908078;0,7184;0,7184;0,7184;0,747;0,769343065693431;0,7449;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-25;-122,28198;47,54632;"53033010301";88289;"50-100K";2022-04-26 08:00:00
"25";"Aki Kurose Middle School";"Go2Work_1100";1858;34165;0,0543831406410069;11H 0M 0S;0,858276013464071;2022-04-26 11:00:00;"Aki Kurose​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Aki Kurose Middle School";"3928 S Graham St.";"Seattle, WA 98118";"3928 S Graham St.,Seattle, WA 98118";2022-04-26 08:55:00;718;340;0,4735376045;2;0,00278551532;376;0,5236768802;4;0,005571030641;192;0,2674094708;229;0,3189415042;123;0,1713091922;10;0,0139275766;71;0,09888579387;89;0,1239554318;183;0,2548746518;0;0;15;0,0208913649;34;0,04735376045;520;0,7242339833;0;0;0;0;27;0,03760445682;4;0,005571030641;123;6,59523126e-05;535;0,7451253482;714;0,9944289694;703;0,9791086351;684;0,9526462396;198;0,2757660167;718;1;718;1;691;0,9623955432;714;0,9944289694;595;0,8286908078;0,7184;0,7184;0,7184;0,747;0,769343065693431;0,7449;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-25;-122,28198;47,54632;"53033010301";88289;"50-100K";2022-04-26 08:00:00
"26";"Aki Kurose Middle School";"Go2Work_1200";628;34165;0,0183813844577784;12H 0M 0S;0,87665739792185;2022-04-26 12:00:00;"Aki Kurose​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Aki Kurose Middle School";"3928 S Graham St.";"Seattle, WA 98118";"3928 S Graham St.,Seattle, WA 98118";2022-04-26 08:55:00;718;340;0,4735376045;2;0,00278551532;376;0,5236768802;4;0,005571030641;192;0,2674094708;229;0,3189415042;123;0,1713091922;10;0,0139275766;71;0,09888579387;89;0,1239554318;183;0,2548746518;0;0;15;0,0208913649;34;0,04735376045;520;0,7242339833;0;0;0;0;27;0,03760445682;4;0,005571030641;123;6,59523126e-05;535;0,7451253482;714;0,9944289694;703;0,9791086351;684;0,9526462396;198;0,2757660167;718;1;718;1;691;0,9623955432;714;0,9944289694;595;0,8286908078;0,7184;0,7184;0,7184;0,747;0,769343065693431;0,7449;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-25;-122,28198;47,54632;"53033010301";88289;"50-100K";2022-04-26 08:00:00
"27";"Aki Kurose Middle School";"Go2Work_1600";2270;34165;0,0664422654763647;16H 0M 0S;0,943099663398214;2022-04-26 16:00:00;"Aki Kurose​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Aki Kurose Middle School";"3928 S Graham St.";"Seattle, WA 98118";"3928 S Graham St.,Seattle, WA 98118";2022-04-26 08:55:00;718;340;0,4735376045;2;0,00278551532;376;0,5236768802;4;0,005571030641;192;0,2674094708;229;0,3189415042;123;0,1713091922;10;0,0139275766;71;0,09888579387;89;0,1239554318;183;0,2548746518;0;0;15;0,0208913649;34;0,04735376045;520;0,7242339833;0;0;0;0;27;0,03760445682;4;0,005571030641;123;6,59523126e-05;535;0,7451253482;714;0,9944289694;703;0,9791086351;684;0,9526462396;198;0,2757660167;718;1;718;1;691;0,9623955432;714;0,9944289694;595;0,8286908078;0,7184;0,7184;0,7184;0,747;0,769343065693431;0,7449;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-25;-122,28198;47,54632;"53033010301";88289;"50-100K";2022-04-26 08:00:00
"28";"Aki Kurose Middle School";"Go2Work_2400";1944;34165;0,0569003366017855;24H 0M 0S;1;2022-04-27 00:00:00;"Aki Kurose​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Aki Kurose Middle School";"3928 S Graham St.";"Seattle, WA 98118";"3928 S Graham St.,Seattle, WA 98118";2022-04-26 08:55:00;718;340;0,4735376045;2;0,00278551532;376;0,5236768802;4;0,005571030641;192;0,2674094708;229;0,3189415042;123;0,1713091922;10;0,0139275766;71;0,09888579387;89;0,1239554318;183;0,2548746518;0;0;15;0,0208913649;34;0,04735376045;520;0,7242339833;0;0;0;0;27;0,03760445682;4;0,005571030641;123;6,59523126e-05;535;0,7451253482;714;0,9944289694;703;0,9791086351;684;0,9526462396;198;0,2757660167;718;1;718;1;691;0,9623955432;714;0,9944289694;595;0,8286908078;0,7184;0,7184;0,7184;0,747;0,769343065693431;0,7449;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-25;-122,28198;47,54632;"53033010301";88289;"50-100K";2022-04-26 08:00:00
"29";"Alan T. Sugiyama High School";"Go2Work_0500";1784;24173;0,0738013486120879;5H 0M 0S;0,0738013486120879;2022-04-26 05:00:00;"Sugiyama​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Alan T. Sugiyama High School";"8601 Rainier Ave. S";"Seattle, WA 98118";"8601 Rainier Ave. S,Seattle, WA 98118";2022-04-26 08:45:00;25;17;0,68;0;0;8;0,32;0;0;6;0,24;4;0,16;11;0,44;1;0,04;1;0,04;2;0,08;8;0,32;0;0;0;0;3;0,12;20;0,8;0;0;0;0;3;0,12;0;0;4;0,0048;17;0,68;25;1;25;1;22;0,88;5;0,2;25;1;25;1;22;0,88;25;1;21;0,84;0,7059;0,7059;0,7059;0,9206;0,868852459016393;0,8318;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-15;-122,27091;47,52567;"53033011801";85729;"50-100K";2022-04-26 08:00:00
"30";"Alan T. Sugiyama High School";"Go2Work_0530";913;24173;0,0377694121540562;5H 30M 0S;0,111570760766144;2022-04-26 05:30:00;"Sugiyama​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Alan T. Sugiyama High School";"8601 Rainier Ave. S";"Seattle, WA 98118";"8601 Rainier Ave. S,Seattle, WA 98118";2022-04-26 08:45:00;25;17;0,68;0;0;8;0,32;0;0;6;0,24;4;0,16;11;0,44;1;0,04;1;0,04;2;0,08;8;0,32;0;0;0;0;3;0,12;20;0,8;0;0;0;0;3;0,12;0;0;4;0,0048;17;0,68;25;1;25;1;22;0,88;5;0,2;25;1;25;1;22;0,88;25;1;21;0,84;0,7059;0,7059;0,7059;0,9206;0,868852459016393;0,8318;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-15;-122,27091;47,52567;"53033011801";85729;"50-100K";2022-04-26 08:00:00
"31";"Alan T. Sugiyama High School";"Go2Work_0600";873;24173;0,0361146733959376;6H 0M 0S;0,147685434162082;2022-04-26 06:00:00;"Sugiyama​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Alan T. Sugiyama High School";"8601 Rainier Ave. S";"Seattle, WA 98118";"8601 Rainier Ave. S,Seattle, WA 98118";2022-04-26 08:45:00;25;17;0,68;0;0;8;0,32;0;0;6;0,24;4;0,16;11;0,44;1;0,04;1;0,04;2;0,08;8;0,32;0;0;0;0;3;0,12;20;0,8;0;0;0;0;3;0,12;0;0;4;0,0048;17;0,68;25;1;25;1;22;0,88;5;0,2;25;1;25;1;22;0,88;25;1;21;0,84;0,7059;0,7059;0,7059;0,9206;0,868852459016393;0,8318;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-15;-122,27091;47,52567;"53033011801";85729;"50-100K";2022-04-26 08:00:00
"32";"Alan T. Sugiyama High School";"Go2Work_0630";1863;24173;0,077069457659372;6H 30M 0S;0,224754891821454;2022-04-26 06:30:00;"Sugiyama​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Alan T. Sugiyama High School";"8601 Rainier Ave. S";"Seattle, WA 98118";"8601 Rainier Ave. S,Seattle, WA 98118";2022-04-26 08:45:00;25;17;0,68;0;0;8;0,32;0;0;6;0,24;4;0,16;11;0,44;1;0,04;1;0,04;2;0,08;8;0,32;0;0;0;0;3;0,12;20;0,8;0;0;0;0;3;0,12;0;0;4;0,0048;17;0,68;25;1;25;1;22;0,88;5;0,2;25;1;25;1;22;0,88;25;1;21;0,84;0,7059;0,7059;0,7059;0,9206;0,868852459016393;0,8318;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-15;-122,27091;47,52567;"53033011801";85729;"50-100K";2022-04-26 08:00:00
"33";"Alan T. Sugiyama High School";"Go2Work_0700";1937;24173;0,0801307243618914;7H 0M 0S;0,304885616183345;2022-04-26 07:00:00;"Sugiyama​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Alan T. Sugiyama High School";"8601 Rainier Ave. S";"Seattle, WA 98118";"8601 Rainier Ave. S,Seattle, WA 98118";2022-04-26 08:45:00;25;17;0,68;0;0;8;0,32;0;0;6;0,24;4;0,16;11;0,44;1;0,04;1;0,04;2;0,08;8;0,32;0;0;0;0;3;0,12;20;0,8;0;0;0;0;3;0,12;0;0;4;0,0048;17;0,68;25;1;25;1;22;0,88;5;0,2;25;1;25;1;22;0,88;25;1;21;0,84;0,7059;0,7059;0,7059;0,9206;0,868852459016393;0,8318;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-15;-122,27091;47,52567;"53033011801";85729;"50-100K";2022-04-26 08:00:00
"34";"Alan T. Sugiyama High School";"Go2Work_0730";2630;24173;0,108799073346295;7H 30M 0S;0,41368468952964;2022-04-26 07:30:00;"Sugiyama​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Alan T. Sugiyama High School";"8601 Rainier Ave. S";"Seattle, WA 98118";"8601 Rainier Ave. S,Seattle, WA 98118";2022-04-26 08:45:00;25;17;0,68;0;0;8;0,32;0;0;6;0,24;4;0,16;11;0,44;1;0,04;1;0,04;2;0,08;8;0,32;0;0;0;0;3;0,12;20;0,8;0;0;0;0;3;0,12;0;0;4;0,0048;17;0,68;25;1;25;1;22;0,88;5;0,2;25;1;25;1;22;0,88;25;1;21;0,84;0,7059;0,7059;0,7059;0,9206;0,868852459016393;0,8318;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-15;-122,27091;47,52567;"53033011801";85729;"50-100K";2022-04-26 08:00:00
"35";"Alan T. Sugiyama High School";"Go2Work_0800";2548;24173;0,105406858892152;8H 0M 0S;0,519091548421793;2022-04-26 08:00:00;"Sugiyama​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Alan T. Sugiyama High School";"8601 Rainier Ave. S";"Seattle, WA 98118";"8601 Rainier Ave. S,Seattle, WA 98118";2022-04-26 08:45:00;25;17;0,68;0;0;8;0,32;0;0;6;0,24;4;0,16;11;0,44;1;0,04;1;0,04;2;0,08;8;0,32;0;0;0;0;3;0,12;20;0,8;0;0;0;0;3;0,12;0;0;4;0,0048;17;0,68;25;1;25;1;22;0,88;5;0,2;25;1;25;1;22;0,88;25;1;21;0,84;0,7059;0,7059;0,7059;0,9206;0,868852459016393;0,8318;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-15;-122,27091;47,52567;"53033011801";85729;"50-100K";2022-04-26 08:00:00
"36";"Alan T. Sugiyama High School";"Go2Work_0830";2987;24173;0,123567616762504;8H 30M 0S;0,642659165184297;2022-04-26 08:30:00;"Sugiyama​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Alan T. Sugiyama High School";"8601 Rainier Ave. S";"Seattle, WA 98118";"8601 Rainier Ave. S,Seattle, WA 98118";2022-04-26 08:45:00;25;17;0,68;0;0;8;0,32;0;0;6;0,24;4;0,16;11;0,44;1;0,04;1;0,04;2;0,08;8;0,32;0;0;0;0;3;0,12;20;0,8;0;0;0;0;3;0,12;0;0;4;0,0048;17;0,68;25;1;25;1;22;0,88;5;0,2;25;1;25;1;22;0,88;25;1;21;0,84;0,7059;0,7059;0,7059;0,9206;0,868852459016393;0,8318;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-15;-122,27091;47,52567;"53033011801";85729;"50-100K";2022-04-26 08:00:00
"37";"Alan T. Sugiyama High School";"Go2Work_0900";1182;24173;0,0488975303024035;9H 0M 0S;0,6915566954867;2022-04-26 09:00:00;"Sugiyama​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Alan T. Sugiyama High School";"8601 Rainier Ave. S";"Seattle, WA 98118";"8601 Rainier Ave. S,Seattle, WA 98118";2022-04-26 08:45:00;25;17;0,68;0;0;8;0,32;0;0;6;0,24;4;0,16;11;0,44;1;0,04;1;0,04;2;0,08;8;0,32;0;0;0;0;3;0,12;20;0,8;0;0;0;0;3;0,12;0;0;4;0,0048;17;0,68;25;1;25;1;22;0,88;5;0,2;25;1;25;1;22;0,88;25;1;21;0,84;0,7059;0,7059;0,7059;0,9206;0,868852459016393;0,8318;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-15;-122,27091;47,52567;"53033011801";85729;"50-100K";2022-04-26 08:00:00
"38";"Alan T. Sugiyama High School";"Go2Work_1000";2517;24173;0,104124436354611;10H 0M 0S;0,795681131841311;2022-04-26 10:00:00;"Sugiyama​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Alan T. Sugiyama High School";"8601 Rainier Ave. S";"Seattle, WA 98118";"8601 Rainier Ave. S,Seattle, WA 98118";2022-04-26 08:45:00;25;17;0,68;0;0;8;0,32;0;0;6;0,24;4;0,16;11;0,44;1;0,04;1;0,04;2;0,08;8;0,32;0;0;0;0;3;0,12;20;0,8;0;0;0;0;3;0,12;0;0;4;0,0048;17;0,68;25;1;25;1;22;0,88;5;0,2;25;1;25;1;22;0,88;25;1;21;0,84;0,7059;0,7059;0,7059;0,9206;0,868852459016393;0,8318;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-15;-122,27091;47,52567;"53033011801";85729;"50-100K";2022-04-26 08:00:00
"39";"Alan T. Sugiyama High School";"Go2Work_1100";1284;24173;0,0531171141356058;11H 0M 0S;0,848798245976916;2022-04-26 11:00:00;"Sugiyama​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Alan T. Sugiyama High School";"8601 Rainier Ave. S";"Seattle, WA 98118";"8601 Rainier Ave. S,Seattle, WA 98118";2022-04-26 08:45:00;25;17;0,68;0;0;8;0,32;0;0;6;0,24;4;0,16;11;0,44;1;0,04;1;0,04;2;0,08;8;0,32;0;0;0;0;3;0,12;20;0,8;0;0;0;0;3;0,12;0;0;4;0,0048;17;0,68;25;1;25;1;22;0,88;5;0,2;25;1;25;1;22;0,88;25;1;21;0,84;0,7059;0,7059;0,7059;0,9206;0,868852459016393;0,8318;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-15;-122,27091;47,52567;"53033011801";85729;"50-100K";2022-04-26 08:00:00
"40";"Alan T. Sugiyama High School";"Go2Work_1200";316;24173;0,0130724361891366;12H 0M 0S;0,861870682166053;2022-04-26 12:00:00;"Sugiyama​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Alan T. Sugiyama High School";"8601 Rainier Ave. S";"Seattle, WA 98118";"8601 Rainier Ave. S,Seattle, WA 98118";2022-04-26 08:45:00;25;17;0,68;0;0;8;0,32;0;0;6;0,24;4;0,16;11;0,44;1;0,04;1;0,04;2;0,08;8;0,32;0;0;0;0;3;0,12;20;0,8;0;0;0;0;3;0,12;0;0;4;0,0048;17;0,68;25;1;25;1;22;0,88;5;0,2;25;1;25;1;22;0,88;25;1;21;0,84;0,7059;0,7059;0,7059;0,9206;0,868852459016393;0,8318;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-15;-122,27091;47,52567;"53033011801";85729;"50-100K";2022-04-26 08:00:00
"41";"Alan T. Sugiyama High School";"Go2Work_1600";1921;24173;0,0794688288586439;16H 0M 0S;0,941339511024697;2022-04-26 16:00:00;"Sugiyama​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Alan T. Sugiyama High School";"8601 Rainier Ave. S";"Seattle, WA 98118";"8601 Rainier Ave. S,Seattle, WA 98118";2022-04-26 08:45:00;25;17;0,68;0;0;8;0,32;0;0;6;0,24;4;0,16;11;0,44;1;0,04;1;0,04;2;0,08;8;0,32;0;0;0;0;3;0,12;20;0,8;0;0;0;0;3;0,12;0;0;4;0,0048;17;0,68;25;1;25;1;22;0,88;5;0,2;25;1;25;1;22;0,88;25;1;21;0,84;0,7059;0,7059;0,7059;0,9206;0,868852459016393;0,8318;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-15;-122,27091;47,52567;"53033011801";85729;"50-100K";2022-04-26 08:00:00
"42";"Alan T. Sugiyama High School";"Go2Work_2400";1418;24173;0,058660488975303;24H 0M 0S;1;2022-04-27 00:00:00;"Sugiyama​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Alan T. Sugiyama High School";"8601 Rainier Ave. S";"Seattle, WA 98118";"8601 Rainier Ave. S,Seattle, WA 98118";2022-04-26 08:45:00;25;17;0,68;0;0;8;0,32;0;0;6;0,24;4;0,16;11;0,44;1;0,04;1;0,04;2;0,08;8;0,32;0;0;0;0;3;0,12;20;0,8;0;0;0;0;3;0,12;0;0;4;0,0048;17;0,68;25;1;25;1;22;0,88;5;0,2;25;1;25;1;22;0,88;25;1;21;0,84;0,7059;0,7059;0,7059;0,9206;0,868852459016393;0,8318;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-15;-122,27091;47,52567;"53033011801";85729;"50-100K";2022-04-26 08:00:00
"43";"Alki Elementary School";"Go2Work_0500";148;9172;0,0161360662887048;5H 0M 0S;0,0161360662887048;2022-04-26 05:00:00;"Alki​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Alki Elementary";"3010 59th Ave. SW";"Seattle, WA 98116";"3010 59th Ave. SW,Seattle, WA 98116";2022-04-26 07:55:00;314;158;0,5031847134;0;0;156;0,4968152866;0;0;14;0,04458598726;7;0,02229299363;28;0,08917197452;0;0;47;0,1496815287;218;0,6942675159;12;0,03821656051;0;0;9;0,02866242038;5;0,01592356688;38;0,1210191083;0;0;6;0,01910828025;13;0,04140127389;0;0;47;5,071199643e-05;302;0,9617834395;313;0,9968152866;305;0,9713375796;309;0,9840764331;276;0,8789808917;314;1;308;0,9808917197;301;0,9585987261;314;1;267;0,8503184713;0,1003;0,1003;0,1003;0,1386;0,176943699731903;0,1386;"No";NA;"No";2022-04-26 09:30:00;95;-122,40783;47,57714;"53033009701";131203,916666667;"100-150K";2022-04-26 09:00:00
"44";"Alki Elementary School";"Go2Work_0530";195;9172;0,0212603576101177;5H 30M 0S;0,0373964238988225;2022-04-26 05:30:00;"Alki​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Alki Elementary";"3010 59th Ave. SW";"Seattle, WA 98116";"3010 59th Ave. SW,Seattle, WA 98116";2022-04-26 07:55:00;314;158;0,5031847134;0;0;156;0,4968152866;0;0;14;0,04458598726;7;0,02229299363;28;0,08917197452;0;0;47;0,1496815287;218;0,6942675159;12;0,03821656051;0;0;9;0,02866242038;5;0,01592356688;38;0,1210191083;0;0;6;0,01910828025;13;0,04140127389;0;0;47;5,071199643e-05;302;0,9617834395;313;0,9968152866;305;0,9713375796;309;0,9840764331;276;0,8789808917;314;1;308;0,9808917197;301;0,9585987261;314;1;267;0,8503184713;0,1003;0,1003;0,1003;0,1386;0,176943699731903;0,1386;"No";NA;"No";2022-04-26 09:30:00;95;-122,40783;47,57714;"53033009701";131203,916666667;"100-150K";2022-04-26 09:00:00
"45";"Alki Elementary School";"Go2Work_0600";218;9172;0,0237679895333624;6H 0M 0S;0,0611644134321849;2022-04-26 06:00:00;"Alki​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Alki Elementary";"3010 59th Ave. SW";"Seattle, WA 98116";"3010 59th Ave. SW,Seattle, WA 98116";2022-04-26 07:55:00;314;158;0,5031847134;0;0;156;0,4968152866;0;0;14;0,04458598726;7;0,02229299363;28;0,08917197452;0;0;47;0,1496815287;218;0,6942675159;12;0,03821656051;0;0;9;0,02866242038;5;0,01592356688;38;0,1210191083;0;0;6;0,01910828025;13;0,04140127389;0;0;47;5,071199643e-05;302;0,9617834395;313;0,9968152866;305;0,9713375796;309;0,9840764331;276;0,8789808917;314;1;308;0,9808917197;301;0,9585987261;314;1;267;0,8503184713;0,1003;0,1003;0,1003;0,1386;0,176943699731903;0,1386;"No";NA;"No";2022-04-26 09:30:00;95;-122,40783;47,57714;"53033009701";131203,916666667;"100-150K";2022-04-26 09:00:00
"46";"Alki Elementary School";"Go2Work_0630";832;9172;0,0907108591365024;6H 30M 0S;0,151875272568687;2022-04-26 06:30:00;"Alki​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Alki Elementary";"3010 59th Ave. SW";"Seattle, WA 98116";"3010 59th Ave. SW,Seattle, WA 98116";2022-04-26 07:55:00;314;158;0,5031847134;0;0;156;0,4968152866;0;0;14;0,04458598726;7;0,02229299363;28;0,08917197452;0;0;47;0,1496815287;218;0,6942675159;12;0,03821656051;0;0;9;0,02866242038;5;0,01592356688;38;0,1210191083;0;0;6;0,01910828025;13;0,04140127389;0;0;47;5,071199643e-05;302;0,9617834395;313;0,9968152866;305;0,9713375796;309;0,9840764331;276;0,8789808917;314;1;308;0,9808917197;301;0,9585987261;314;1;267;0,8503184713;0,1003;0,1003;0,1003;0,1386;0,176943699731903;0,1386;"No";NA;"No";2022-04-26 09:30:00;95;-122,40783;47,57714;"53033009701";131203,916666667;"100-150K";2022-04-26 09:00:00
"47";"Alki Elementary School";"Go2Work_0700";1376;9172;0,150021805494985;7H 0M 0S;0,301897078063672;2022-04-26 07:00:00;"Alki​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Alki Elementary";"3010 59th Ave. SW";"Seattle, WA 98116";"3010 59th Ave. SW,Seattle, WA 98116";2022-04-26 07:55:00;314;158;0,5031847134;0;0;156;0,4968152866;0;0;14;0,04458598726;7;0,02229299363;28;0,08917197452;0;0;47;0,1496815287;218;0,6942675159;12;0,03821656051;0;0;9;0,02866242038;5;0,01592356688;38;0,1210191083;0;0;6;0,01910828025;13;0,04140127389;0;0;47;5,071199643e-05;302;0,9617834395;313;0,9968152866;305;0,9713375796;309;0,9840764331;276;0,8789808917;314;1;308;0,9808917197;301;0,9585987261;314;1;267;0,8503184713;0,1003;0,1003;0,1003;0,1386;0,176943699731903;0,1386;"No";NA;"No";2022-04-26 09:30:00;95;-122,40783;47,57714;"53033009701";131203,916666667;"100-150K";2022-04-26 09:00:00
"48";"Alki Elementary School";"Go2Work_0730";1608;9172;0,175316179677279;7H 30M 0S;0,477213257740951;2022-04-26 07:30:00;"Alki​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Alki Elementary";"3010 59th Ave. SW";"Seattle, WA 98116";"3010 59th Ave. SW,Seattle, WA 98116";2022-04-26 07:55:00;314;158;0,5031847134;0;0;156;0,4968152866;0;0;14;0,04458598726;7;0,02229299363;28;0,08917197452;0;0;47;0,1496815287;218;0,6942675159;12;0,03821656051;0;0;9;0,02866242038;5;0,01592356688;38;0,1210191083;0;0;6;0,01910828025;13;0,04140127389;0;0;47;5,071199643e-05;302;0,9617834395;313;0,9968152866;305;0,9713375796;309;0,9840764331;276;0,8789808917;314;1;308;0,9808917197;301;0,9585987261;314;1;267;0,8503184713;0,1003;0,1003;0,1003;0,1386;0,176943699731903;0,1386;"No";NA;"No";2022-04-26 09:30:00;95;-122,40783;47,57714;"53033009701";131203,916666667;"100-150K";2022-04-26 09:00:00
"49";"Alki Elementary School";"Go2Work_0800";1151;9172;0,125490623637157;8H 0M 0S;0,602703881378107;2022-04-26 08:00:00;"Alki​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Alki Elementary";"3010 59th Ave. SW";"Seattle, WA 98116";"3010 59th Ave. SW,Seattle, WA 98116";2022-04-26 07:55:00;314;158;0,5031847134;0;0;156;0,4968152866;0;0;14;0,04458598726;7;0,02229299363;28;0,08917197452;0;0;47;0,1496815287;218;0,6942675159;12;0,03821656051;0;0;9;0,02866242038;5;0,01592356688;38;0,1210191083;0;0;6;0,01910828025;13;0,04140127389;0;0;47;5,071199643e-05;302;0,9617834395;313;0,9968152866;305;0,9713375796;309;0,9840764331;276;0,8789808917;314;1;308;0,9808917197;301;0,9585987261;314;1;267;0,8503184713;0,1003;0,1003;0,1003;0,1386;0,176943699731903;0,1386;"No";NA;"No";2022-04-26 09:30:00;95;-122,40783;47,57714;"53033009701";131203,916666667;"100-150K";2022-04-26 09:00:00
